인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
93708,낙원상가 서포터즈 Knockin' on Heaven's Door,낙원상가,중소기업,22.6.29 ~ 23.3.15,30명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",문화/역사콘텐츠,서포터즈,지역 제한없음,22.7.22 ~ 22.9.11,대학생
93710,2022년 자동차 정비기술 채용예정자 훈련생 모집공고,쌍용자동차 정비연수원,대기업,22.6.29 ~ 22.8.2,0명,기타,과학/공학/기술/IT,기타,대전 대덕구,22.8.24 ~ 22.11.2,대상 제한 없음
93711,[서울시] 청년창작자 창업지원 사업 참가자 모집 공고 (~7.15),(주)맵씨,스타트업,22.6.27 ~ 22.7.15,50명,기타,디자인/사진/예술/영상콘텐츠,강연기타,서울,22.7.25 ~ 22.11.30,"대학생, 직장인/일반인"
93720,2022 청년 자원봉사 리더 교육과정 수강생 모집,한국자원봉사협의회,비영리단체/협회/재단,22.6.29 ~ 22.7.15,20명,"리더십, 기타",교육사회공헌/교류,강연기타,서울 종로구,22.7.16 ~ 22.8.20,대학생
93726,정보보호기업 채용확정형 교육생 모집,한국정보보호산업협회,공공기관/공기업,22.6.26 ~ 22.7.13,0명,"리더십, 기타",교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.1 ~ 23.2.28,직장인/일반인
93731,국제의료관광 전문크리에이터양성 과정 모집,(주)JJENC / 예일직업전문학교,중소기업,22.6.29 ~ 22.8.24,30명,기타,여행/호텔/항공의료/보건,멘토링기타,부산,22.8.26 ~ 22.10.25,대상 제한 없음
93745,2022년 인터넷·스마트폰 치유캠프 멘토 모집 [여자 멘토 모집],(재)충청남도청소년진흥원,공공기관/공기업,22.6.20 ~ 22.7.5,10명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육기타,멘토링,"충청 천안시, 전라 무주군",22.11.2 ~ 22.11.10,대학생
93751,(활동비 100만원) 관광 콘텐츠 크리에이터 양성 : 리얼월드 광주하다,"광주관광재단, 유니크굿컴퍼니",스타트업,22.6.29 ~ 22.7.26,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",여행/호텔/항공콘텐츠,기타멘토링,광주,22.8.3 ~ 22.8.30,대상 제한 없음
93759,[오픈놀] 방학이라고 오늘도 늦잠..? 일찍 일어나는 습관 만들고 오늘부터 갓생 살 사람!? (~07/14),오픈놀,중소기업,22.6.29 ~ 22.7.14,100명,휴학 중/시간 투자 가능,창업/자기계발,기타,지역 제한없음,22.7.18 ~ 22.7.31,"대학생, 직장인/일반인"
93761,글로벌 TOP 유통기업 현직자와 함께하는 루키들의 직무캠프 7기: 영업지원편,루키즈 캠퍼스,중소기업,22.6.27 ~ 22.7.10,15명,"외국어, 리더십",교육창업/자기계발,강연멘토링,지역 제한없음,22.7.12 ~ 22.7.14,"대학생, 직장인/일반인"
93771,2022년 국가간 청소년 온라인 교류 청소년(대학생 포함) 및 통역 2차 추가모집,한국청소년활동진흥원,공공기관/공기업,22.6.28 ~ 22.7.5,18명,기타,문화/역사사회공헌/교류,해외탐방-무료강연,지역 제한없음,22.8.3 ~ 22.10.31,대상 제한 없음
93774,2022 군산새만금컨벤션센터 온라인 서포터즈 모집,군산새만금컨벤션센터,공공기관/공기업,22.6.24 ~ 22.7.7,6명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",행사/페스티벌콘텐츠,서포터즈,지역 제한없음,22.7.14 ~ 22.11.30,"대학생, 직장인/일반인"
93780,클라우드 서비스 보안인증 교육,주식회사 노브레이크,중소기업,22.6.10 ~ 22.11.16,0명,기타,교육과학/공학/기술/IT,강연기타,지역 제한없음,22.7.25 ~ 22.11.22,"대학생, 직장인/일반인"
93787,"잠실청소년국제교류사업 ""RUN&ON:리틀히어로"" 참가자 모집 안내",구립잠실청소년센터,공공기관/공기업,22.6.29 ~ 22.7.8,0명,외국어,환경/에너지사회공헌/교류,봉사단-국내봉사단-해외,지역 제한없음,22.7.23 ~ 22.8.20,"청소년, 대학생"
93788,2022 대학생 87km 비치대장정 대원 2차모집,주식회사 스포넥트,스타트업,22.6.29 ~ 22.7.10,19명,"휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",환경/에너지사회공헌/교류,봉사단-국내서포터즈,"전라 군산시, 김제시, 부안군",22.8.21 ~ 22.8.26,대학생
93789,"2022 TV CHOSUN <AI교육 컨퍼런스>, <글로벌 리더스 포럼> 대학생 인턴 모집",TV CHOSUN,기타,22.6.27 ~ 22.7.3,4명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 외국어, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",기타,기타,지역 제한없음,22.7.11 ~ 22.12.23,대학생
93792,2022 독서동아리 공간 발굴 활동가 모집(~7/3(일) 자정까지),책읽는사회문화재단,비영리단체/협회/재단,22.6.20 ~ 22.7.3,10명,"취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",문화/역사사회공헌/교류,기자단기타,지역 제한없음,22.8.31 ~ 22.10.31,대상 제한 없음
93794,"2022 TV CHOSUN <AI교육 컨퍼런스>, <글로벌 리더스 포럼> 대학생 인턴 모집",TV CHOSUN,-,-,0명,모두 지원 가능,,,-,-,-
93796,이열취열! 7.8월 무더워 취미로 날려버리자!,리버리티,비영리단체/협회/재단,22.6.27 ~ 22.7.9,0명,"파워블로거/SNS, 리더십",문화/역사창업/자기계발,서포터즈,광주,22.7.18 ~ 22.8.6,"대학생, 직장인/일반인"
93797,[마이리틀콘텐츠 2회] 39만 유튜버 '편집하는 여자'의 영상 콘텐츠 특강!!,인천콘텐츠코리아랩,공공기관/공기업,22.6.29 ~ 22.7.7,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,기타강연,지역 제한없음,22.7.7 ~ 22.7.7,대상 제한 없음
93804,[제6회 대한민국 청년의 날] 플래시몹 참가자 모집,사단법인 청년과미래,비영리단체/협회/재단,22.6.29 ~ 22.7.31,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌체육/헬스,기타서포터즈,지역 제한없음,22.6.29 ~ 22.7.31,"대학생, 직장인/일반인"
93812,"링티 공식 대학생 서포터즈, 리얼링 모집!",(주)링티,스타트업,22.6.30 ~ 22.7.14,12명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험",경영/컨설팅/마케팅요리/식품,서포터즈마케터,지역 제한없음,22.6.30 ~ 22.7.14,대학생
93813,2022 OWHC-AP 청소년연합회 메타버스 H!GH HERITAGE 어깨동무캠프 대학생 멘토 모집,와이비에스에듀 사회적협동조합,중소기업,22.6.24 ~ 22.7.20,12명,"멘토링/수업 진행 경험, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",문화/역사교육,봉사단-국내멘토링,지역 제한없음,22.7.27 ~ 22.8.4,대학생
93815,[국립중앙도서관] 미디어 창작자를 위한 미디어 리터러시 아카데미,(주) 캡슐미디어,중소기업,22.6.28 ~ 22.7.11,60명,기타,언론/미디어교육,강연,지역 제한없음,22.6.28 ~ 22.7.11,대상 제한 없음
93816,산업기능요원 채용 (4급 보충역),엑스이허브,-,-,0명,모두 지원 가능,,,-,-,-
93819,[한국산업인력공단] 월드잡플러스 서포터즈 9기 모집 (~7/3),한국산업인력공단,공공기관/공기업,22.6.20 ~ 22.7.3,16명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",기타,서포터즈,지역 제한없음,22.7.15 ~ 22.10.31,대학생
93828,2022 현대오토에버 스마트모빌리티 공학 체험교육 대학생 멘토 5기 모집(~7/3(일)),아이들과 미래재단,비영리단체/협회/재단,22.6.29 ~ 22.7.3,18명,"멘토링/수업 진행 경험, 리더십, 타 대외활동 경험",교육과학/공학/기술/IT,멘토링,"서울, 인천, 경기",22.7.13 ~ 22.10.8,대학생
93844,제10기 FSS 대학생 금융교육 봉사단 모집,금융감독원,기타,22.5.23 ~ 22.6.30,150명,기타,경제/금융,봉사단-국내,지역 제한없음,22.8.22 ~ 24.8.22,대학생
93846,굿네이버스 서울동부지부 GN서포터즈 모집 (참가비 있음),굿네이버스 서울동부지부,기타,22.6.24 ~ 22.7.4,10명,기타,사회공헌/교류기타,서포터즈,서울,22.7.6 ~ 22.8.31,"대학생, 직장인/일반인"
93847,서울리거피부과 RC크림 대학생 서포터즈 15기 모집,서울리거피부과,병원,22.6.28 ~ 22.7.12,10명,"파워블로거/SNS, 기타",의료/보건기타,서포터즈,지역 제한없음,22.7.18 ~ 22.8.21,대학생
93853,❤2022 CSR CONNECTION SCHOOL 참가자 모집 안내❤,CSR 청년 협의체 CYI,비영리단체/협회/재단,22.6.29 ~ 22.10.5,0명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",경영/컨설팅/마케팅사회공헌/교류,강연멘토링,서울,22.7.10 ~ 22.9.1,"대학생, 직장인/일반인"
93858,현대성우그룹 대학생 서포터즈 현대성우 챌린저스 3기 모집,"현대성우쏠라이트 / 현대성우홀딩스, 현대성우캐스팅, 현대성우신소재",중소기업,22.6.29 ~ 22.7.1,10명,기타,콘텐츠기타,서포터즈,지역 제한없음,22.8.1 ~ 22.11.30,대학생
93859,신한 Global Young Challenger 4기 과정 지원자 모집,"신한금융희망재단, 코트라, 한국외국어대학교",비영리단체/협회/재단,22.6.13 ~ 22.7.17,100명,기타,창업/자기계발기타,기타,"경기 용인시, 해외",22.8.8 ~ 23.3.24,직장인/일반인
93860,반려동물 모발검사키트 체험 서포터즈 모집,코애니(CO-ANI),중소기업,22.6.29 ~ 22.7.6,35명,"파워블로거/SNS, 기타",콘텐츠기타,서포터즈,지역 제한없음,22.7.8 ~ 22.8.8,대상 제한 없음
93861,제1기 루틴당구클럽(루틴플레이스) 서포터즈 모집,이겨내 컴퍼니,중소기업,22.6.29 ~ 22.7.10,3명,"파워블로거/SNS, 기타",디자인/사진/예술/영상콘텐츠,서포터즈,지역 제한없음,22.7.14 ~ 22.10.13,"대학생, 직장인/일반인"
93862,[100% 국비지원] 2022년 SW개발자 국비지원 양성과정 참가자 모집,한국소프트웨어기술진흥협회,비영리단체/협회/재단,22.6.29 ~ 22.7.29,0명,기타,과학/공학/기술/IT,서포터즈,서울 금천구,22.7.27 ~ 22.12.16,"대학생, 직장인/일반인"
93873,인천 SOS랩 시민연구원 3기,인천테크노파크,공공기관/공기업,22.6.13 ~ 22.7.8,60명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",경영/컨설팅/마케팅사회공헌/교류,서포터즈봉사단-국내,인천,22.7.23 ~ 22.8.27,"대학생, 직장인/일반인"
93877,연세대학교 런어스 교육과정 DATA SCIENCE 교육과정 10기 모집,연세대학교,기타,22.6.24 ~ 22.6.30,0명,기타,의료/보건과학/공학/기술/IT,강연,지역 제한없음,22.7.1 ~ 22.8.26,대상 제한 없음
93879,제5회 목3동 깨비놀이마당 행사 운영지원 자원봉사자 모집,목3동 도시재생 현장지원센터,공공기관/공기업,22.6.30 ~ 22.7.15,40명,기타,문화/역사행사/페스티벌,봉사단-국내,지역 제한없음,22.7.16 ~ 22.7.16,대상 제한 없음
93882,[구디아카데미] C# 배워서 산업자동화 SW 개발자로 취업하자~!,구디아카데미,중소기업,22.6.30 ~ 상시모집,0명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.8.29 ~ 23.2.23,"대학생, 직장인/일반인"
93883,✨디베이트코리아와 함께 할 하반기 대학생 인턴을 모집합니다.✨,디베이트코리아,비영리단체/협회/재단,22.6.29 ~ 22.7.20,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈기타,서울,22.8.2 ~ 23.1.31,대학생
93884,[굿네이버스 경원본부/ 경기동남지부] NGO Traveler 트래블러 6기 모집(~07/06),굿네이버스 경원본부/ 경기동남지부,비영리단체/협회/재단,22.6.30 ~ 22.7.6,30명,"타 대외활동 경험, 행사 기획 경험",환경/에너지사회공헌/교류,봉사단-국내,"경기 수원시, 용인시",22.7.18 ~ 22.8.31,대학생
93885,2022 포스코인터내셔널 포인트교실 대학생봉사단 2기 모집,포스코인터내셔널,대기업,22.6.29 ~ 22.7.8,0명,"멘토링/수업 진행 경험, 리더십",교육경제/금융,봉사단-국내멘토링,"서울, 인천, 경기",22.8.1 ~ 23.3.31,대학생
93890,반려동물 모발검사키트 체험 서포터즈 모집,CO-ANI(코애니),스타트업,22.6.29 ~ 22.7.6,35명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",과학/공학/기술/IT콘텐츠,서포터즈마케터,지역 제한없음,22.7.8 ~ 22.8.8,대상 제한 없음
93897,KIMA WEEK 2022 포항 서포터즈 모집 (7/1~29),(주)리컨벤션,중소기업,22.7.1 ~ 22.7.29,50명,기타,행사/페스티벌경영/컨설팅/마케팅,서포터즈,경상 포항시,22.8.1 ~ 22.9.30,대상 제한 없음
93898,인천 일신시장 고객가치 온라인 서포터즈단 모집 공고 (마감 7월 6일),HR교육컨설팅,공공기관/공기업,22.6.24 ~ 22.7.6,10명,"파워블로거/SNS, 타 대외활동 경험",언론/미디어콘텐츠,서포터즈,인천,22.7.11 ~ 22.12.14,"대학생, 직장인/일반인"
93902,광주콘텐츠코리아랩 기자단(G.StoryMaker),광주정보문화산업진흥원,비영리단체/협회/재단,22.6.30 ~ 22.7.12,8명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,기자단서포터즈,광주,22.7.18 ~ 22.11.15,"대학생, 직장인/일반인"
93906,[인재양성HR연구소] 전기차 배터리 공정실무(3기) (~7/14),인재양성 HR연구소,중소기업,22.6.30 ~ 22.7.14,0명,기타,교육,강연,지역 제한없음,22.7.15 ~ 22.7.17,대학생
93911,2022 관광두레 대학생 서포터즈 모집,현대아산 주식회사,대기업,22.6.27 ~ 22.7.21,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",여행/호텔/항공문화/역사,서포터즈,지역 제한없음,22.8.1 ~ 22.11.18,대학생
93928,경기 광주도시관리공사 2기 청년 SNS서포터즈 추가 모집,광주도시관리공사,공공기관/공기업,22.6.29 ~ 22.7.13,8명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",기타,서포터즈,"서울, 경기",22.8.1 ~ 22.12.30,"대학생, 직장인/일반인"
93936,[에너지전환해유] 미호동 계절수업,에너지전환해유 사회적협동조합,비영리단체/협회/재단,22.6.30 ~ 22.7.7,20명,기타,환경/에너지사회공헌/교류,강연,대전 대덕구,-,대상 제한 없음
93948,2022 토양·지하수 어린이 여름캠프,디투씨,기타,22.7.4 ~ 22.7.13,500명,기타,교육환경/에너지,강연멘토링,지역 제한없음,22.7.28 ~ 22.7.29,청소년
93950,"내가 GREEN 방학생활 ""Zero Together"" 대학생 재능기부 멘토 모집",나음커뮤니케이션즈,중소기업,22.6.30 ~ 22.7.11,20명,타 대외활동 경험,환경/에너지,서포터즈,지역 제한없음,22.6.30 ~ 22.7.11,대학생
93969,[고용노동부 온라인 기업탐방 프로젝트] 마케터 직무캠프편,한국직업개발원,중소기업,22.6.30 ~ 22.7.4,30명,기타,경영/컨설팅/마케팅콘텐츠,멘토링마케터,"서울, 인천, 경기",22.7.7 ~ 22.7.8,대학생
93976,[고용노동부 중소기업탐방] 마케터 2주 완성 인턴십 프로젝트,한국직업개발원,중소기업,22.6.30 ~ 22.7.11,15명,기타,경영/컨설팅/마케팅콘텐츠,멘토링마케터,"서울, 인천, 경기",22.7.18 ~ 22.7.29,직장인/일반인
93977,뷰티브랜드 아이트인 서포터즈 1기 모집,주식회사아이트인,중소기업,22.6.30 ~ 상시모집,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품콘텐츠,서포터즈마케터,지역 제한없음,22.8.22 ~ 22.10.21,대상 제한 없음
93978,[경기콘텐츠진흥원]2022 경기도 1인 크리에이터 아카데미 모집,경기콘텐츠진흥원,중소기업,22.6.20 ~ 22.7.18,70명,콘텐츠 기획/제작 경험,디자인/사진/예술/영상콘텐츠,강연,지역 제한없음,22.8.2 ~ 22.8.26,대학생
93980,국내 대표 대기업 영업 담당자와 함께하는 취업아카데미 3기,루키즈 캠퍼스,중소기업,22.6.27 ~ 22.7.10,5명,리더십,교육창업/자기계발,멘토링강연,지역 제한없음,22.7.13 ~ 22.7.27,"대학생, 직장인/일반인"
93981,2030부산세계박람회 유치해 서포터즈,부산광역시,공공기관/공기업,22.6.22 ~ 22.7.20,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",디자인/사진/예술/영상콘텐츠,서포터즈마케터,지역 제한없음,22.7.13 ~ 22.12.30,대학생
93987,경동시장 서포터즈 10기 추가 모집,(주) KD마켓,기타,22.7.1 ~ 22.7.31,0명,"리더십, 휴학 중/시간 투자 가능",행사/페스티벌사회공헌/교류,서포터즈봉사단-국내,지역 제한없음,22.9.1 ~ 23.2.28,"대학생, 직장인/일반인"
93990,대국민 독도지킴이 선발오디션 참가자 모집,[독플로마]서울대학교 사회과학대학 공공외교 단체,기타,22.5.28 ~ 22.7.10,0명,기타,정치/사회/법률,서포터즈,경상 울릉군,22.7.16 ~ 22.8.17,대상 제한 없음
93993,다날 워너아이 워니즈 4기 서포터즈 모집,다날워너아이,중소기업,22.6.24 ~ 22.7.3,0명,"파워블로거/SNS, 타 대외활동 경험, 기타",콘텐츠,서포터즈,지역 제한없음,22.7.6 ~ 22.8.20,대상 제한 없음
93995,위엔터테인먼트 X 엔준모 캐스팅 서포터즈 모집,커넥서스랩,중소기업,22.6.27 ~ 22.7.7,15명,기타,기타,서포터즈,지역 제한없음,22.7.14 ~ 22.8.30,대상 제한 없음
94014,2022년 제주 귀어귀촌 홍보 서포터즈 모집,제주귀어귀촌지원센터,기타,22.6.29 ~ 22.7.10,5명,기타,정치/사회/법률,서포터즈,제주,22.7.1 ~ 22.10.31,대상 제한 없음
94015,2022년 가족정책서비스 홍보단 가족나비 모집,한국건강가정진흥원,기타,22.6.22 ~ 22.7.5,20명,"파워블로거/SNS, 기타",정치/사회/법률,서포터즈,지역 제한없음,22.7.1 ~ 22.11.30,"대학생, 직장인/일반인"
94016,2022년 전국 중·고등학교 대상 지진·지진해일·화산 동아리 땅울림 모집,기상청 기상기후인재개발원 / 한국생산성본부,공공기관/공기업,22.6.17 ~ 22.7.22,0명,기타,환경/에너지,기타,지역 제한없음,22.8.6 ~ 22.11.19,청소년
94017,2022 대구광역시 스마트시티 시민홍보단 4기 모집,대구광역시 스마트시티지원센터,비영리단체/협회/재단,22.6.24 ~ 22.7.8,100명,기타,정치/사회/법률과학/공학/기술/IT,서포터즈,대구,22.7.11 ~ 22.8.17,대학생
94018,2022 B.Startup 캠퍼스 리빙랩(Campus Living Lab) 참가자 모집,부산창조경제혁신센터,비영리단체/협회/재단,22.6.8 ~ 22.7.8,30명,기타,창업/자기계발,기타,부산,22.7.1 ~ 22.9.30,"대학생, 직장인/일반인"
94039,"[24회 서울국제여성영화제] 자원활동가 ""시우프렌즈"" 모집 연장 (~7/4)",서울국제여성영화제,비영리단체/협회/재단,22.6.8 ~ 22.7.4,0명,"취재/인터뷰/기사 경험, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",언론/미디어행사/페스티벌,봉사단-국내서포터즈,지역 제한없음,22.7.11 ~ 22.7.26,"대학생, 직장인/일반인"
94040,[인천스타트업파크] 2022 SPARK통했다! - 클래스인스파크 수강생 모집,인천스타트업파크,공공기관/공기업,22.7.1 ~ 22.7.8,15명,사진/영상/디자인 툴,디자인/사진/예술/영상콘텐츠,강연기타,인천 연수구,22.7.25 ~ 22.7.29,청소년
94045,직업특강: SNS광고마케터,미래교육센터 오금Hub,공공기관/공기업,22.7.1 ~ 22.7.29,30명,기타,경영/컨설팅/마케팅콘텐츠,강연,서울 송파구,22.7.1 ~ 22.7.30,대상 제한 없음
94046,(무료교육) 3D프린터운용기능사 필기교육과정,대구시청소년문화의집 꼼지락발전소,비영리단체/협회/재단,22.6.24 ~ 22.7.27,0명,기타,과학/공학/기술/IT창업/자기계발,강연멘토링,지역 제한없음,22.7.30 ~ 22.8.13,대상 제한 없음
94047,2022 괜찮아 청년 캠프,주식회사 콰타드림랩,중소기업,22.7.1 ~ 22.7.10,0명,"휴학 중/시간 투자 가능, 기타",교육창업/자기계발,멘토링강연,경상 청도군,22.7.16 ~ 22.7.17,"대학생, 직장인/일반인"
94049,[서울시자원봉사센터] <Project ㅅㅇㅊㅇ> 대학생 멘토 모집,리브위드,스타트업,22.7.1 ~ 22.7.11,8명,"취재/인터뷰/기사 경험, 멘토링/수업 진행 경험",교육사회공헌/교류,멘토링봉사단-국내,서울 강서구,22.7.19 ~ 22.8.31,대학생
94050,[디엠씨코넷] 2022년 기업멤버십 SW캠프 교육생 모집,디엠씨코넷,공공기관/공기업,22.6.19 ~ 22.7.10,24명,"리더십, 기타",교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.18 ~ 23.2.17,"대학생, 직장인/일반인"
94053,[미디어유스] 더하고 나누고 함께 만드는 젊은 언론 '미디어유스' 기자단 모집 (~9/30),미디어유스,기타,22.7.1 ~ 23.1.5,0명,기타,언론/미디어,기자단,지역 제한없음,22.7.1 ~ 23.2.1,대상 제한 없음
94054,임팩트커리어Y 12기 지원자 모집,임팩트커리어,기타,22.6.24 ~ 22.7.10,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 기타",창업/자기계발기타,멘토링,지역 제한없음,22.8.1 ~ 22.8.12,대상 제한 없음
94057,[2022 기업멤버십 SW 캠프] AI·빅데이터·클라우드 무료 취업교육생 모집 (취업확정),과학기술정보통신부 | 정보통신기획평가원 | (사)IT여성기업인협회 | 스마트인재개발원,공공기관/공기업,22.6.29 ~ 22.7.18,0명,"리더십, 기타",교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.18 ~ 23.2.17,직장인/일반인
94075,스마트폰을 활용한 1인 STEM교육 콘텐츠 제작 기초과정 교육생 모집,한국여성과학기술인육성재단(WISET),공공기관/공기업,22.6.3 ~ 22.7.3,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",교육과학/공학/기술/IT,강연기타,지역 제한없음,22.6.3 ~ 22.7.3,"대학생, 직장인/일반인"
94076,항공보안파트너스 대학생 서포터즈 2기,항공보안파트너스(주),공공기관/공기업,22.7.5 ~ 22.7.15,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",여행/호텔/항공경영/컨설팅/마케팅,서포터즈,서울 강서구,22.7.29 ~ 22.11.11,대학생
94078,[서울시자원봉사센터] 대학별 프로젝트 리더 추가 모집(~7/17),서울시자원봉사센터,공공기관/공기업,22.7.1 ~ 22.7.17,0명,기타,정치/사회/법률환경/에너지,봉사단-국내기타,서울,22.8.1 ~ 22.12.31,대학생
94080,지원받아 떠나는 경기바다,경기평택항만공사,공공기관/공기업,22.9.1 ~ 상시모집,333명,"파워블로거/SNS, 기타",여행/호텔/항공,기타,"경기 김포시, 시흥시, 안산시, 평택시, 화성시",22.7.1 ~ 22.12.31,대상 제한 없음
94081,"[미니인턴X웰리프코퍼레이션] 맛있고 건강한 다이어트 식품의 선두주자, 그리디의 콘텐츠 제작자 및 마케터를 찾습니다!(~7/19)",(주)오픈놀,중소기업,22.7.1 ~ 22.7.19,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",교육콘텐츠,기타,지역 제한없음,22.7.21 ~ 22.8.7,"대학생, 직장인/일반인"
94082,[미니인턴X위어드섹터] 그로스매니저가 뭘까? 요즘 핫한 '제페토' 분석과제 수행하고 그로스매니저로 취업하자!(~7/20),오픈놀,중소기업,22.7.1 ~ 22.7.20,0명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",창업/자기계발기타,기타,지역 제한없음,22.7.20 ~ 22.8.7,"대학생, 직장인/일반인"
94092,생명존중 자살예방 대외활동가 모집,서서울생명의전화,비영리단체/협회/재단,22.7.1 ~ 22.8.20,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험",디자인/사진/예술/영상사회공헌/교류,서포터즈,서울 양천구,-,대상 제한 없음
94094,[그린피스] 그린피스 자원봉사자 오리엔테이션,재단법인 그린피스,비영리단체/협회/재단,22.7.1 ~ 22.7.14,0명,기타,환경/에너지,서포터즈봉사단-국내,지역 제한없음,22.7.15 ~ 22.7.16,대상 제한 없음
94095,엔지닉 2차전지 빡공스터디 13기,엔지닉,중소기업,22.7.1 ~ 22.7.8,200명,기타,교육과학/공학/기술/IT,멘토링기타,지역 제한없음,22.7.11 ~ 22.7.22,대상 제한 없음
94097,윈스펙 공기업 취업 서포터즈 36기 모집,윈스펙,중소기업,22.7.4 ~ 22.7.15,200명,파워블로거/SNS,교육,서포터즈,지역 제한없음,22.7.18 ~ 22.7.28,대상 제한 없음
94105,[스타벅스 창업카페 시즌9] 인사이트 프로그램 - '반달소프트' 대표 강연,"스타벅스, 서울창조경제혁신센터",대기업,22.7.1 ~ 22.7.12,0명,기타,경영/컨설팅/마케팅창업/자기계발,강연,지역 제한없음,22.7.12 ~ 22.7.12,대상 제한 없음
94109,"홍릉 도시재생 크리에이터 '마케터스' 추가 모집(기간 연장, 인원 상향 조정)",홍릉 일대 도시재생현장지원센터,공공기관/공기업,22.6.21 ~ 22.7.8,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,서울 동대문구,22.7.18 ~ 22.12.11,대학생
94110,[한국과학창의재단] JUMP-UP 티키타카 멘토링 프로그램 참가 대학생 모집(~7.15),한국과학창의재단,공공기관/공기업,22.6.30 ~ 22.7.15,30명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능",교육경영/컨설팅/마케팅,멘토링강연,지역 제한없음,22.8.8 ~ 22.8.31,대학생
94113,바이오디톡 온라인 마케팅 서포터즈 모집,아이펠마르주식회사,중소기업,22.6.30 ~ 22.7.17,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품,서포터즈마케터,지역 제한없음,22.7.18 ~ 22.8.17,대상 제한 없음
